Province/State,Country/Region,Lat,Long,Date,Confirmed,Status,Area
,Bulgaria,42.7339,25.4858,09-02-2019 00:00,0,Confirmed,"Bulgaria,"
,Maldives,3.2028,73.2207,09-02-2019 00:00,0,Confirmed,"Maldives,"
,Bangladesh,23.685,90.3563,09-02-2019 00:00,0,Confirmed,"Bangladesh,"
,Paraguay,-23.4425,-58.4438,09-02-2019 00:00,0,Confirmed,"Paraguay,"
,Albania,41.1533,20.1683,09-02-2019 00:00,0,Confirmed,"Albania,"
,Cyprus,35.1264,33.4299,09-02-2019 00:00,0,Confirmed,"Cyprus,"
,Brunei,4.5353,114.7277,09-02-2019 00:00,0,Confirmed,"Brunei,"
,Burkina Faso,12.2383,-1.5616,09-02-2019 00:00,0,Confirmed,"Burkina Faso,"
,Holy See,41.9029,12.4534,09-02-2019 00:00,0,Confirmed,"Holy See,"
,Mongolia,46.8625,103.8467,09-02-2019 00:00,0,Confirmed,"Mongolia,"
,Panama,8.538,-80.7821,09-02-2019 00:00,0,Confirmed,"Panama,"
,Iran,32,53,09-02-2019 00:00,0,Confirmed,"Iran,"
,Czechia,49.8175,15.473,09-02-2019 00:00,0,Confirmed,"Czechia,"
,Moldova,47.4116,28.3699,09-02-2019 00:00,0,Confirmed,"Moldova,"
,Bolivia,-16.2902,-63.5887,09-02-2019 00:00,0,Confirmed,"Bolivia,"
,Honduras,15.2,-86.2419,09-02-2019 00:00,0,Confirmed,"Honduras,"
,Congo (Kinshasa),-4.0383,21.7587,09-02-2019 00:00,0,Confirmed,"Congo (Kinshasa),"
,Cote d'Ivoire,7.54,-5.5471,09-02-2019 00:00,0,Confirmed,"Cote d'Ivoire,"
,Jamaica,18.1096,-77.2975,09-02-2019 00:00,0,Confirmed,"Jamaica,"
,Turkey,38.9637,35.2433,09-02-2019 00:00,0,Confirmed,"Turkey,"
,Cuba,22,-80,09-02-2019 00:00,0,Confirmed,"Cuba,"
,Guyana,5,-58.75,09-02-2019 00:00,0,Confirmed,"Guyana,"
,Kazakhstan,48.0196,66.9237,09-02-2019 00:00,0,Confirmed,"Kazakhstan,"
,Ethiopia,9.145,40.4897,09-02-2019 00:00,0,Confirmed,"Ethiopia,"
,Sudan,12.8628,30.2176,09-02-2019 00:00,0,Confirmed,"Sudan,"
,Guinea,9.9456,-9.6966,09-02-2019 00:00,0,Confirmed,"Guinea,"
,Kenya,-0.0236,37.9062,09-02-2019 00:00,0,Confirmed,"Kenya,"
,Antigua and Barbuda,17.0608,-61.7964,09-02-2019 00:00,0,Confirmed,"Antigua and Barbuda,"
,Uruguay,-32.5228,-55.7658,09-02-2019 00:00,0,Confirmed,"Uruguay,"
,Ghana,7.9465,-1.0232,09-02-2019 00:00,0,Confirmed,"Ghana,"
,Namibia,-22.9576,18.4904,09-02-2019 00:00,0,Confirmed,"Namibia,"
,Seychelles,-4.6796,55.492,09-02-2019 00:00,0,Confirmed,"Seychelles,"
,Trinidad and Tobago,10.6918,-61.2225,09-02-2019 00:00,0,Confirmed,"Trinidad and Tobago,"
,Venezuela,6.4238,-66.5897,09-02-2019 00:00,0,Confirmed,"Venezuela,"
,Eswatini,-26.5225,31.4659,09-02-2019 00:00,0,Confirmed,"Eswatini,"
,Gabon,-0.8037,11.6094,09-02-2019 00:00,0,Confirmed,"Gabon,"
,Guatemala,15.7835,-90.2308,09-02-2019 00:00,0,Confirmed,"Guatemala,"
,Mauritania,21.0079,10.9408,09-02-2019 00:00,0,Confirmed,"Mauritania,"
,Rwanda,-1.9403,29.8739,09-02-2019 00:00,0,Confirmed,"Rwanda,"
,Saint Lucia,13.9094,-60.9789,09-02-2019 00:00,0,Confirmed,"Saint Lucia,"
,Saint Vincent and the Grenadines,12.9843,-61.2872,09-02-2019 00:00,0,Confirmed,"Saint Vincent and the Grenadines,"
,Suriname,3.9193,-56.0278,09-02-2019 00:00,0,Confirmed,"Suriname,"
,Kosovo,42.6026,20.903,09-02-2019 00:00,0,Confirmed,"Kosovo,"
,Central African Republic,6.6111,20.9394,09-02-2019 00:00,0,Confirmed,"Central African Republic,"
,Congo (Brazzaville),-4.0383,21.7587,09-02-2019 00:00,0,Confirmed,"Congo (Brazzaville),"
,Equatorial Guinea,1.5,10,09-02-2019 00:00,0,Confirmed,"Equatorial Guinea,"
,Uzbekistan,41.3775,64.5853,09-02-2019 00:00,0,Confirmed,"Uzbekistan,"
,Benin,9.3077,2.3158,09-02-2019 00:00,0,Confirmed,"Benin,"
,Liberia,6.4281,-9.4295,09-02-2019 00:00,0,Confirmed,"Liberia,"
,Somalia,5.1521,46.1996,09-02-2019 00:00,0,Confirmed,"Somalia,"
,Tanzania,-6.369,34.8888,09-02-2019 00:00,0,Confirmed,"Tanzania,"
,Barbados,13.1939,-59.5432,09-02-2019 00:00,0,Confirmed,"Barbados,"
,Montenegro,42.5,19.3,09-02-2019 00:00,0,Confirmed,"Montenegro,"
,Kyrgyzstan,41.2044,74.7661,09-02-2019 00:00,0,Confirmed,"Kyrgyzstan,"
,Mauritius,-20.2,57.5,09-02-2019 00:00,0,Confirmed,"Mauritius,"
,Zambia,-15.4167,28.2833,09-02-2019 00:00,0,Confirmed,"Zambia,"
,Djibouti,11.8251,42.5903,09-02-2019 00:00,0,Confirmed,"Djibouti,"
,"Gambia, The",13.4432,-15.3101,09-02-2019 00:00,0,Confirmed,"Gambia, The,"
,"Bahamas, The",25.0343,-77.3963,09-02-2019 00:00,0,Confirmed,"Bahamas, The,"
,Chad,15.4542,18.7322,09-02-2019 00:00,0,Confirmed,"Chad,"
,El Salvador,13.7942,-88.8965,09-02-2019 00:00,0,Confirmed,"El Salvador,"
,Fiji,-17.7134,178.065,09-02-2019 00:00,0,Confirmed,"Fiji,"
,Nicaragua,12.8654,-85.2072,09-02-2019 00:00,0,Confirmed,"Nicaragua,"
,Madagascar,-18.7669,46.8691,09-02-2019 00:00,0,Confirmed,"Madagascar,"
,Haiti,18.9712,-72.2852,09-02-2019 00:00,0,Confirmed,"Haiti,"
,Angola,-11.2027,17.8739,09-02-2019 00:00,0,Confirmed,"Angola,"
,Cabo Verde,16.5388,-23.0418,09-02-2019 00:00,0,Confirmed,"Cabo Verde,"
,Niger,17.6078,8.0817,09-02-2019 00:00,0,Confirmed,"Niger,"
,Papua New Guinea,-6.315,143.9555,09-02-2019 00:00,0,Confirmed,"Papua New Guinea,"
,Zimbabwe,-20,30,09-02-2019 00:00,0,Confirmed,"Zimbabwe,"
,Cape Verde,15.1111,-23.6167,09-02-2019 00:00,0,Confirmed,"Cape Verde,"
,East Timor,-8.55,125.56,09-02-2019 00:00,0,Confirmed,"East Timor,"
,Eritrea,15.1794,39.7823,09-02-2019 00:00,0,Confirmed,"Eritrea,"
,Uganda,1,32,09-02-2019 00:00,0,Confirmed,"Uganda,"
,Dominica,15.415,-61.371,09-02-2019 00:00,0,Confirmed,"Dominica,"
,Grenada,12.1165,-61.679,09-02-2019 00:00,0,Confirmed,"Grenada,"
,Mozambique,-18.6657,35.5296,09-02-2019 00:00,0,Confirmed,"Mozambique,"
,Syria,34.8021,38.9968,09-02-2019 00:00,0,Confirmed,"Syria,"
,Timor-Leste,-8.8742,125.7275,09-02-2019 00:00,0,Confirmed,"Timor-Leste,"
,Guadeloupe,16.265,-61.551,09-02-2019 00:00,0,Confirmed,"Guadeloupe,"
,Reunion,-21.1151,55.5364,09-02-2019 00:00,0,Confirmed,"Reunion,"
,French Guiana,3.9339,-53.1258,09-02-2019 00:00,0,Confirmed,"French Guiana,"
,Mayotte,-12.8275,45.1662,09-02-2019 00:00,0,Confirmed,"Mayotte,"
,Greenland,72,-40,09-02-2019 00:00,0,Confirmed,"Greenland,"
,Guam,13.4443,144.7937,09-02-2019 00:00,0,Confirmed,"Guam,"
,Guernsey,49.45,-2.58,09-02-2019 00:00,0,Confirmed,"Guernsey,"
,Jersey,49.19,-2.11,09-02-2019 00:00,0,Confirmed,"Jersey,"
,Puerto Rico,18.2,-66.5,09-02-2019 00:00,0,Confirmed,"Puerto Rico,"
,Republic of the Congo,-1.44,15.556,09-02-2019 00:00,0,Confirmed,"Republic of the Congo,"
,The Bahamas,24.25,-76,09-02-2019 00:00,0,Confirmed,"The Bahamas,"
,The Gambia,13.4667,-16.6,09-02-2019 00:00,0,Confirmed,"The Gambia,"
,Egypt,26,30,08-02-2019 00:00,0,Confirmed,"Egypt,"
,Lebanon,33.8547,35.8623,08-02-2019 00:00,0,Confirmed,"Lebanon,"
,Iraq,33,44,08-02-2019 00:00,0,Confirmed,"Iraq,"
,Oman,21,57,08-02-2019 00:00,0,Confirmed,"Oman,"
,Afghanistan,33,65,08-02-2019 00:00,0,Confirmed,"Afghanistan,"
,Bahrain,26.0275,50.55,08-02-2019 00:00,0,Confirmed,"Bahrain,"
,Kuwait,29.5,47.75,08-02-2019 00:00,0,Confirmed,"Kuwait,"
,Algeria,28.0339,1.6596,08-02-2019 00:00,0,Confirmed,"Algeria,"
,Croatia,45.1,15.2,08-02-2019 00:00,0,Confirmed,"Croatia,"
,Switzerland,46.8182,8.2275,08-02-2019 00:00,0,Confirmed,"Switzerland,"
,Austria,47.5162,14.5501,08-02-2019 00:00,0,Confirmed,"Austria,"
,Israel,31,35,08-02-2019 00:00,0,Confirmed,"Israel,"
,Pakistan,30.3753,69.3451,08-02-2019 00:00,0,Confirmed,"Pakistan,"
,Brazil,-14.235,-51.9253,08-02-2019 00:00,0,Confirmed,"Brazil,"
,Georgia,42.3154,43.3569,08-02-2019 00:00,0,Confirmed,"Georgia,"
,Greece,39.0742,21.8243,08-02-2019 00:00,0,Confirmed,"Greece,"
,North Macedonia,41.6086,21.7453,08-02-2019 00:00,0,Confirmed,"North Macedonia,"
,Norway,60.472,8.4689,08-02-2019 00:00,0,Confirmed,"Norway,"
,Romania,45.9432,24.9668,08-02-2019 00:00,0,Confirmed,"Romania,"
,Estonia,58.5953,25.0136,08-02-2019 00:00,0,Confirmed,"Estonia,"
,San Marino,43.9424,12.4578,08-02-2019 00:00,0,Confirmed,"San Marino,"
,Belarus,53.7098,27.9534,08-02-2019 00:00,0,Confirmed,"Belarus,"
,Iceland,64.9631,-19.0208,08-02-2019 00:00,0,Confirmed,"Iceland,"
,Lithuania,55.1694,23.8813,08-02-2019 00:00,0,Confirmed,"Lithuania,"
,Mexico,23.6345,-102.5528,08-02-2019 00:00,0,Confirmed,"Mexico,"
,New Zealand,-40.9006,174.886,08-02-2019 00:00,0,Confirmed,"New Zealand,"
,Nigeria,9.082,8.6753,08-02-2019 00:00,0,Confirmed,"Nigeria,"
,Ireland,53.1424,-7.6921,08-02-2019 00:00,0,Confirmed,"Ireland,"
,Luxembourg,49.8153,6.1296,08-02-2019 00:00,0,Confirmed,"Luxembourg,"
,Monaco,43.7333,7.4167,08-02-2019 00:00,0,Confirmed,"Monaco,"
,Qatar,25.3548,51.1839,08-02-2019 00:00,0,Confirmed,"Qatar,"
,Ecuador,-1.8312,-78.1834,08-02-2019 00:00,0,Confirmed,"Ecuador,"
,Azerbaijan,40.1431,47.5769,08-02-2019 00:00,0,Confirmed,"Azerbaijan,"
,Armenia,40.0691,45.0382,08-02-2019 00:00,0,Confirmed,"Armenia,"
,Dominican Republic,18.7357,-70.1627,08-02-2019 00:00,0,Confirmed,"Dominican Republic,"
,Indonesia,-0.7893,113.9213,08-02-2019 00:00,0,Confirmed,"Indonesia,"
,Portugal,39.3999,-8.2245,08-02-2019 00:00,0,Confirmed,"Portugal,"
,Andorra,42.5063,1.5218,08-02-2019 00:00,0,Confirmed,"Andorra,"
,Latvia,56.8796,24.6032,08-02-2019 00:00,0,Confirmed,"Latvia,"
,Morocco,31.7917,-7.0926,08-02-2019 00:00,0,Confirmed,"Morocco,"
,Saudi Arabia,24,45,08-02-2019 00:00,0,Confirmed,"Saudi Arabia,"
,Senegal,14.4974,-14.4524,08-02-2019 00:00,0,Confirmed,"Senegal,"
,Argentina,-38.4161,-63.6167,08-02-2019 00:00,0,Confirmed,"Argentina,"
,Chile,-35.6751,-71.543,08-02-2019 00:00,0,Confirmed,"Chile,"
,Jordan,31.24,36.51,08-02-2019 00:00,0,Confirmed,"Jordan,"
,Ukraine,48.3794,31.1656,08-02-2019 00:00,0,Confirmed,"Ukraine,"
,Hungary,47.1625,19.5033,08-02-2019 00:00,0,Confirmed,"Hungary,"
,Liechtenstein,47.14,9.55,08-02-2019 00:00,0,Confirmed,"Liechtenstein,"
,Poland,51.9194,19.1451,08-02-2019 00:00,0,Confirmed,"Poland,"
,Tunisia,34,9,08-02-2019 00:00,0,Confirmed,"Tunisia,"
,Bosnia and Herzegovina,43.9159,17.6791,08-02-2019 00:00,0,Confirmed,"Bosnia and Herzegovina,"
,Slovenia,46.1512,14.9955,08-02-2019 00:00,0,Confirmed,"Slovenia,"
,South Africa,-30.5595,22.9375,08-02-2019 00:00,0,Confirmed,"South Africa,"
,Bhutan,27.5142,90.4336,08-02-2019 00:00,0,Confirmed,"Bhutan,"
,Cameroon,3.848,11.5021,08-02-2019 00:00,0,Confirmed,"Cameroon,"
,Colombia,4.5709,-74.2973,08-02-2019 00:00,0,Confirmed,"Colombia,"
,Costa Rica,9.7489,-83.7534,08-02-2019 00:00,0,Confirmed,"Costa Rica,"
,Peru,-9.19,-75.0152,08-02-2019 00:00,0,Confirmed,"Peru,"
,Serbia,44.0165,21.0059,08-02-2019 00:00,0,Confirmed,"Serbia,"
,Slovakia,48.669,19.699,08-02-2019 00:00,0,Confirmed,"Slovakia,"
,Togo,8.6195,0.8248,08-02-2019 00:00,0,Confirmed,"Togo,"
,Malta,35.9375,14.3754,08-02-2019 00:00,0,Confirmed,"Malta,"
,Martinique,14.6415,-61.0242,08-02-2019 00:00,0,Confirmed,"Martinique,"
,Bulgaria,42.7339,25.4858,08-02-2019 00:00,0,Confirmed,"Bulgaria,"
,Maldives,3.2028,73.2207,08-02-2019 00:00,0,Confirmed,"Maldives,"
,Bangladesh,23.685,90.3563,08-02-2019 00:00,0,Confirmed,"Bangladesh,"
,Paraguay,-23.4425,-58.4438,08-02-2019 00:00,0,Confirmed,"Paraguay,"
,Albania,41.1533,20.1683,08-02-2019 00:00,0,Confirmed,"Albania,"
,Cyprus,35.1264,33.4299,08-02-2019 00:00,0,Confirmed,"Cyprus,"
,Brunei,4.5353,114.7277,08-02-2019 00:00,0,Confirmed,"Brunei,"
,Burkina Faso,12.2383,-1.5616,08-02-2019 00:00,0,Confirmed,"Burkina Faso,"
,Holy See,41.9029,12.4534,08-02-2019 00:00,0,Confirmed,"Holy See,"
,Mongolia,46.8625,103.8467,08-02-2019 00:00,0,Confirmed,"Mongolia,"
,Panama,8.538,-80.7821,08-02-2019 00:00,0,Confirmed,"Panama,"
,Iran,32,53,08-02-2019 00:00,0,Confirmed,"Iran,"
,Czechia,49.8175,15.473,08-02-2019 00:00,0,Confirmed,"Czechia,"
,Moldova,47.4116,28.3699,08-02-2019 00:00,0,Confirmed,"Moldova,"
,Bolivia,-16.2902,-63.5887,08-02-2019 00:00,0,Confirmed,"Bolivia,"
,Honduras,15.2,-86.2419,08-02-2019 00:00,0,Confirmed,"Honduras,"
,Congo (Kinshasa),-4.0383,21.7587,08-02-2019 00:00,0,Confirmed,"Congo (Kinshasa),"
,Cote d'Ivoire,7.54,-5.5471,08-02-2019 00:00,0,Confirmed,"Cote d'Ivoire,"
,Jamaica,18.1096,-77.2975,08-02-2019 00:00,0,Confirmed,"Jamaica,"
,Turkey,38.9637,35.2433,08-02-2019 00:00,0,Confirmed,"Turkey,"
,Cuba,22,-80,08-02-2019 00:00,0,Confirmed,"Cuba,"
,Guyana,5,-58.75,08-02-2019 00:00,0,Confirmed,"Guyana,"
,Kazakhstan,48.0196,66.9237,08-02-2019 00:00,0,Confirmed,"Kazakhstan,"
,Ethiopia,9.145,40.4897,08-02-2019 00:00,0,Confirmed,"Ethiopia,"
,Sudan,12.8628,30.2176,08-02-2019 00:00,0,Confirmed,"Sudan,"
,Guinea,9.9456,-9.6966,08-02-2019 00:00,0,Confirmed,"Guinea,"
,Kenya,-0.0236,37.9062,08-02-2019 00:00,0,Confirmed,"Kenya,"
,Antigua and Barbuda,17.0608,-61.7964,08-02-2019 00:00,0,Confirmed,"Antigua and Barbuda,"
,Uruguay,-32.5228,-55.7658,08-02-2019 00:00,0,Confirmed,"Uruguay,"
,Ghana,7.9465,-1.0232,08-02-2019 00:00,0,Confirmed,"Ghana,"
,Namibia,-22.9576,18.4904,08-02-2019 00:00,0,Confirmed,"Namibia,"
,Seychelles,-4.6796,55.492,08-02-2019 00:00,0,Confirmed,"Seychelles,"
,Trinidad and Tobago,10.6918,-61.2225,08-02-2019 00:00,0,Confirmed,"Trinidad and Tobago,"
,Venezuela,6.4238,-66.5897,08-02-2019 00:00,0,Confirmed,"Venezuela,"
,Eswatini,-26.5225,31.4659,08-02-2019 00:00,0,Confirmed,"Eswatini,"
,Gabon,-0.8037,11.6094,08-02-2019 00:00,0,Confirmed,"Gabon,"
,Guatemala,15.7835,-90.2308,08-02-2019 00:00,0,Confirmed,"Guatemala,"
,Mauritania,21.0079,10.9408,08-02-2019 00:00,0,Confirmed,"Mauritania,"
,Rwanda,-1.9403,29.8739,08-02-2019 00:00,0,Confirmed,"Rwanda,"
,Saint Lucia,13.9094,-60.9789,08-02-2019 00:00,0,Confirmed,"Saint Lucia,"
,Saint Vincent and the Grenadines,12.9843,-61.2872,08-02-2019 00:00,0,Confirmed,"Saint Vincent and the Grenadines,"
,Suriname,3.9193,-56.0278,08-02-2019 00:00,0,Confirmed,"Suriname,"
,Kosovo,42.6026,20.903,08-02-2019 00:00,0,Confirmed,"Kosovo,"
,Central African Republic,6.6111,20.9394,08-02-2019 00:00,0,Confirmed,"Central African Republic,"
,Congo (Brazzaville),-4.0383,21.7587,08-02-2019 00:00,0,Confirmed,"Congo (Brazzaville),"
,Equatorial Guinea,1.5,10,08-02-2019 00:00,0,Confirmed,"Equatorial Guinea,"
,Uzbekistan,41.3775,64.5853,08-02-2019 00:00,0,Confirmed,"Uzbekistan,"
,Benin,9.3077,2.3158,08-02-2019 00:00,0,Confirmed,"Benin,"
,Liberia,6.4281,-9.4295,08-02-2019 00:00,0,Confirmed,"Liberia,"
,Somalia,5.1521,46.1996,08-02-2019 00:00,0,Confirmed,"Somalia,"
,Tanzania,-6.369,34.8888,08-02-2019 00:00,0,Confirmed,"Tanzania,"
,Barbados,13.1939,-59.5432,08-02-2019 00:00,0,Confirmed,"Barbados,"
,Montenegro,42.5,19.3,08-02-2019 00:00,0,Confirmed,"Montenegro,"
,Kyrgyzstan,41.2044,74.7661,08-02-2019 00:00,0,Confirmed,"Kyrgyzstan,"
,Mauritius,-20.2,57.5,08-02-2019 00:00,0,Confirmed,"Mauritius,"
,Zambia,-15.4167,28.2833,08-02-2019 00:00,0,Confirmed,"Zambia,"
,Djibouti,11.8251,42.5903,08-02-2019 00:00,0,Confirmed,"Djibouti,"
,"Gambia, The",13.4432,-15.3101,08-02-2019 00:00,0,Confirmed,"Gambia, The,"
,"Bahamas, The",25.0343,-77.3963,08-02-2019 00:00,0,Confirmed,"Bahamas, The,"
,Chad,15.4542,18.7322,08-02-2019 00:00,0,Confirmed,"Chad,"
,El Salvador,13.7942,-88.8965,08-02-2019 00:00,0,Confirmed,"El Salvador,"
,Fiji,-17.7134,178.065,08-02-2019 00:00,0,Confirmed,"Fiji,"
,Nicaragua,12.8654,-85.2072,08-02-2019 00:00,0,Confirmed,"Nicaragua,"
,Madagascar,-18.7669,46.8691,08-02-2019 00:00,0,Confirmed,"Madagascar,"
,Haiti,18.9712,-72.2852,08-02-2019 00:00,0,Confirmed,"Haiti,"
,Angola,-11.2027,17.8739,08-02-2019 00:00,0,Confirmed,"Angola,"
,Cabo Verde,16.5388,-23.0418,08-02-2019 00:00,0,Confirmed,"Cabo Verde,"
,Niger,17.6078,8.0817,08-02-2019 00:00,0,Confirmed,"Niger,"
,Papua New Guinea,-6.315,143.9555,08-02-2019 00:00,0,Confirmed,"Papua New Guinea,"
,Zimbabwe,-20,30,08-02-2019 00:00,0,Confirmed,"Zimbabwe,"
,Cape Verde,15.1111,-23.6167,08-02-2019 00:00,0,Confirmed,"Cape Verde,"
,East Timor,-8.55,125.56,08-02-2019 00:00,0,Confirmed,"East Timor,"
,Eritrea,15.1794,39.7823,08-02-2019 00:00,0,Confirmed,"Eritrea,"
,Uganda,1,32,08-02-2019 00:00,0,Confirmed,"Uganda,"
,Dominica,15.415,-61.371,08-02-2019 00:00,0,Confirmed,"Dominica,"
,Grenada,12.1165,-61.679,08-02-2019 00:00,0,Confirmed,"Grenada,"
,Mozambique,-18.6657,35.5296,08-02-2019 00:00,0,Confirmed,"Mozambique,"
,Syria,34.8021,38.9968,08-02-2019 00:00,0,Confirmed,"Syria,"
,Timor-Leste,-8.8742,125.7275,08-02-2019 00:00,0,Confirmed,"Timor-Leste,"
,Guadeloupe,16.265,-61.551,08-02-2019 00:00,0,Confirmed,"Guadeloupe,"
,Reunion,-21.1151,55.5364,08-02-2019 00:00,0,Confirmed,"Reunion,"
,French Guiana,3.9339,-53.1258,08-02-2019 00:00,0,Confirmed,"French Guiana,"
,Mayotte,-12.8275,45.1662,08-02-2019 00:00,0,Confirmed,"Mayotte,"
,Greenland,72,-40,08-02-2019 00:00,0,Confirmed,"Greenland,"
,Guam,13.4443,144.7937,08-02-2019 00:00,0,Confirmed,"Guam,"
,Guernsey,49.45,-2.58,08-02-2019 00:00,0,Confirmed,"Guernsey,"
,Jersey,49.19,-2.11,08-02-2019 00:00,0,Confirmed,"Jersey,"
,Puerto Rico,18.2,-66.5,08-02-2019 00:00,0,Confirmed,"Puerto Rico,"
,Republic of the Congo,-1.44,15.556,08-02-2019 00:00,0,Confirmed,"Republic of the Congo,"
,The Bahamas,24.25,-76,08-02-2019 00:00,0,Confirmed,"The Bahamas,"
,The Gambia,13.4667,-16.6,08-02-2019 00:00,0,Confirmed,"The Gambia,"
,Egypt,26,30,07-02-2019 00:00,0,Confirmed,"Egypt,"
,Lebanon,33.8547,35.8623,07-02-2019 00:00,0,Confirmed,"Lebanon,"
,Iraq,33,44,07-02-2019 00:00,0,Confirmed,"Iraq,"
,Oman,21,57,07-02-2019 00:00,0,Confirmed,"Oman,"
,Afghanistan,33,65,07-02-2019 00:00,0,Confirmed,"Afghanistan,"
,Bahrain,26.0275,50.55,07-02-2019 00:00,0,Confirmed,"Bahrain,"
,Kuwait,29.5,47.75,07-02-2019 00:00,0,Confirmed,"Kuwait,"
,Algeria,28.0339,1.6596,07-02-2019 00:00,0,Confirmed,"Algeria,"
,Croatia,45.1,15.2,07-02-2019 00:00,0,Confirmed,"Croatia,"
,Switzerland,46.8182,8.2275,07-02-2019 00:00,0,Confirmed,"Switzerland,"
,Austria,47.5162,14.5501,07-02-2019 00:00,0,Confirmed,"Austria,"
,Israel,31,35,07-02-2019 00:00,0,Confirmed,"Israel,"
,Pakistan,30.3753,69.3451,07-02-2019 00:00,0,Confirmed,"Pakistan,"
,Brazil,-14.235,-51.9253,07-02-2019 00:00,0,Confirmed,"Brazil,"
,Georgia,42.3154,43.3569,07-02-2019 00:00,0,Confirmed,"Georgia,"
,Greece,39.0742,21.8243,07-02-2019 00:00,0,Confirmed,"Greece,"
,North Macedonia,41.6086,21.7453,07-02-2019 00:00,0,Confirmed,"North Macedonia,"
,Norway,60.472,8.4689,07-02-2019 00:00,0,Confirmed,"Norway,"
,Romania,45.9432,24.9668,07-02-2019 00:00,0,Confirmed,"Romania,"
,Estonia,58.5953,25.0136,07-02-2019 00:00,0,Confirmed,"Estonia,"
,San Marino,43.9424,12.4578,07-02-2019 00:00,0,Confirmed,"San Marino,"
,Belarus,53.7098,27.9534,07-02-2019 00:00,0,Confirmed,"Belarus,"
,Iceland,64.9631,-19.0208,07-02-2019 00:00,0,Confirmed,"Iceland,"
,Lithuania,55.1694,23.8813,07-02-2019 00:00,0,Confirmed,"Lithuania,"
,Mexico,23.6345,-102.5528,07-02-2019 00:00,0,Confirmed,"Mexico,"
,New Zealand,-40.9006,174.886,07-02-2019 00:00,0,Confirmed,"New Zealand,"
,Nigeria,9.082,8.6753,07-02-2019 00:00,0,Confirmed,"Nigeria,"
,Ireland,53.1424,-7.6921,07-02-2019 00:00,0,Confirmed,"Ireland,"
,Luxembourg,49.8153,6.1296,07-02-2019 00:00,0,Confirmed,"Luxembourg,"
,Monaco,43.7333,7.4167,07-02-2019 00:00,0,Confirmed,"Monaco,"
,Qatar,25.3548,51.1839,07-02-2019 00:00,0,Confirmed,"Qatar,"
,Ecuador,-1.8312,-78.1834,07-02-2019 00:00,0,Confirmed,"Ecuador,"
,Azerbaijan,40.1431,47.5769,07-02-2019 00:00,0,Confirmed,"Azerbaijan,"
,Armenia,40.0691,45.0382,07-02-2019 00:00,0,Confirmed,"Armenia,"
,Dominican Republic,18.7357,-70.1627,07-02-2019 00:00,0,Confirmed,"Dominican Republic,"
,Indonesia,-0.7893,113.9213,07-02-2019 00:00,0,Confirmed,"Indonesia,"
,Portugal,39.3999,-8.2245,07-02-2019 00:00,0,Confirmed,"Portugal,"
,Andorra,42.5063,1.5218,07-02-2019 00:00,0,Confirmed,"Andorra,"
,Latvia,56.8796,24.6032,07-02-2019 00:00,0,Confirmed,"Latvia,"
,Morocco,31.7917,-7.0926,07-02-2019 00:00,0,Confirmed,"Morocco,"
,Saudi Arabia,24,45,07-02-2019 00:00,0,Confirmed,"Saudi Arabia,"
,Senegal,14.4974,-14.4524,07-02-2019 00:00,0,Confirmed,"Senegal,"
,Argentina,-38.4161,-63.6167,07-02-2019 00:00,0,Confirmed,"Argentina,"
,Chile,-35.6751,-71.543,07-02-2019 00:00,0,Confirmed,"Chile,"
,Jordan,31.24,36.51,07-02-2019 00:00,0,Confirmed,"Jordan,"
,Ukraine,48.3794,31.1656,07-02-2019 00:00,0,Confirmed,"Ukraine,"
,Hungary,47.1625,19.5033,07-02-2019 00:00,0,Confirmed,"Hungary,"
,Liechtenstein,47.14,9.55,07-02-2019 00:00,0,Confirmed,"Liechtenstein,"
,Poland,51.9194,19.1451,07-02-2019 00:00,0,Confirmed,"Poland,"
,Tunisia,34,9,07-02-2019 00:00,0,Confirmed,"Tunisia,"
,Bosnia and Herzegovina,43.9159,17.6791,07-02-2019 00:00,0,Confirmed,"Bosnia and Herzegovina,"
,Slovenia,46.1512,14.9955,07-02-2019 00:00,0,Confirmed,"Slovenia,"
,South Africa,-30.5595,22.9375,07-02-2019 00:00,0,Confirmed,"South Africa,"
,Bhutan,27.5142,90.4336,07-02-2019 00:00,0,Confirmed,"Bhutan,"
,Cameroon,3.848,11.5021,07-02-2019 00:00,0,Confirmed,"Cameroon,"
,Colombia,4.5709,-74.2973,07-02-2019 00:00,0,Confirmed,"Colombia,"
,Costa Rica,9.7489,-83.7534,07-02-2019 00:00,0,Confirmed,"Costa Rica,"
,Peru,-9.19,-75.0152,07-02-2019 00:00,0,Confirmed,"Peru,"
,Serbia,44.0165,21.0059,07-02-2019 00:00,0,Confirmed,"Serbia,"
,Slovakia,48.669,19.699,07-02-2019 00:00,0,Confirmed,"Slovakia,"
,Togo,8.6195,0.8248,07-02-2019 00:00,0,Confirmed,"Togo,"
,Malta,35.9375,14.3754,07-02-2019 00:00,0,Confirmed,"Malta,"
,Martinique,14.6415,-61.0242,07-02-2019 00:00,0,Confirmed,"Martinique,"
,Bulgaria,42.7339,25.4858,07-02-2019 00:00,0,Confirmed,"Bulgaria,"
,Maldives,3.2028,73.2207,07-02-2019 00:00,0,Confirmed,"Maldives,"
,Bangladesh,23.685,90.3563,07-02-2019 00:00,0,Confirmed,"Bangladesh,"
,Paraguay,-23.4425,-58.4438,07-02-2019 00:00,0,Confirmed,"Paraguay,"
